entid,cluster
633773899,-1
316566918,236
47186915,311
1079657880,634
948132170,598
1196430422,-1
803923914,558
122655659,-1
816028920,563
288420789,434
951338863,-1
882135990,584
923865179,-1
555323921,-1
1017738397,78
447425449,-1
1199181188,-1
596400280,504
657843412,146
1184280598,121
1223639708,674
802804894,558
284737249,244
1193928654,-1
406037428,-1
923188068,54
378217858,-1
859085371,-1
584804242,-1
1173829576,662
315914718,441
4193212,-1
281192726,430
672307959,-1
1201825225,-1
312882070,-1
434409374,202
758480735,-1
59484686,-1
527857978,489
634270056,151
743418506,-1
806147703,-1
82826982,-1
170154605,-1
157079092,-1
15412559,377
342956204,448
607739092,506
432751189,203
1195505375,-1
586195456,-1
690781913,528
114723637,-1
925250378,-1
459553251,475
924050101,-1
1007933195,-1
676479940,-1
335326072,-1
252679934,424
809817794,-1
1203317006,-1
137040147,285
1023274341,80
673210675,-1
217138472,-1
1023657559,618
153109920,-1
1204162873,669
299013365,437
996904814,72
949622672,-1
45943975,-1
206460410,-1
243020619,-1
530659464,-1
486484038,-1
1092435877,-1
746559262,8
739101911,-1
916826383,-1
1144362960,111
71658642,355
407477579,209
1200252497,-1
720008601,-1
157605009,-1
599768165,-1
942975003,-1
27900474,-1
737184416,540
1034901214,-1
136990399,386
759196916,-1
662510487,522
599561081,-1
1131108067,108
465755280,347
1116063280,-1
1189943064,-1
381994700,217
1008244001,-1
615666529,155
620158659,-1
100111522,327
242144589,-1
772653206,-1
907446259,49
243824211,421
217624109,-1
952618460,-1
334124673,231
874401044,582
644252829,-1
1108630919,-1
845726363,572
403435904,462
405208837,-1
1225437855,-1
1165193070,659
871452527,-1
917011557,-1
539524325,173
907897151,-1
350840360,-1
106779244,294
272730092,-1
903967870,587
284072337,-1
1214149540,-1
57773728,358
876359001,583
796872568,22
397613892,461
11609395,-1
742970169,-1
1178480419,-1
685587246,527
1226046311,675
490179017,481
555171090,-1
579921106,-1
704032957,-1
983963171,69
459023004,-1
886096723,-1
832692662,-1
1028272029,620
816562138,29
402882333,210
26978690,-1
65241939,307
522810558,176
464220631,-1
1044138027,-1
166582488,-1
949750948,598
691535799,-1
922666106,-1
871404102,-1
159607321,391
665803208,523
243517998,-1
734938491,-1
683295322,-1
1220202164,-1
571149072,-1
314987181,236
1089410938,-1
1087212956,636
826767461,-1
1195277374,123
294283105,-1
1057090561,-1
1233706926,677
685679588,527
526302236,-1
295067978,241
244667485,254
1103488590,-1
549648401,493
521348036,-1
98717939,-1
181390989,399
835606294,569
1184700475,665
523769666,-1
1125942363,-1
533035670,-1
511414628,180
867143776,-1
1013484688,-1
314113513,441
7981585,379
869826839,-1
308806931,238
1057732483,-1
355968587,-1
36533130,-1
303615742,-1
28749449,368
707460492,-1
828213891,-1
79172005,351
699691718,-1
774916134,552
2408035,381
34944276,-1
1054492515,-1
400647696,-1
127466506,383
576306952,-1
980769541,-1
415061933,207
770118195,-1
1164903014,-1
406303223,-1
634333318,151
1037273574,-1
259595235,-1
208523205,264
672912158,525
1092290096,638
89103017,-1
1176591342,-1
1045173996,-1
1233335570,677
540750602,-1
672025766,-1
60721993,357
220284976,-1
812630390,-1
123624594,289
694232703,-1
880417693,-1
616419363,155
78281172,302
896254795,-1
71824918,355
867054074,-1
369673369,-1
804929654,-1
788183967,20
427977981,-1
866432111,579
804324110,25
1006172991,612
241484762,-1
662145581,522
922963702,591
263104802,-1
243521464,421
209238230,410
234279435,-1
967196837,65
643443653,-1
239710325,420
552964856,494
388960500,-1
505624880,-1
549903142,493
1206399189,-1
1059986482,88
252194412,424
831428349,31
8485337,379
649987608,518
1227845909,-1
1086036423,-1
24146710,-1
1120826323,105
1066649257,89
771355298,15
1158550237,-1
491205937,-1
968342209,-1
931721353,56
774113585,552
197252503,-1
1220196703,129
2126661,-1
858710610,37
937476119,-1
520599736,-1
253608485,424
1029867715,621
181151053,399
17243611,320
1085210119,95
165722714,393
403517907,-1
520185630,-1
822890251,565
981891377,-1
455558271,-1
111409754,-1
17350114,320
530796948,-1
266260298,335
1111359214,-1
212558380,-1
379292627,-1
706479012,-1
1189093295,-1
1033643630,-1
172172974,277
312715631,-1
834223709,-1
245225989,422
1141068877,652
286347837,433
678614325,141
1028587658,620
1213708441,-1
374874444,-1
850188056,574
1041092903,-1
699498266,-1
335419973,-1
399950069,-1
808970360,-1
178730157,398
608126109,-1
1015053922,77
363654021,223
322235754,234
413007265,-1
893507386,-1
852619529,-1
998091785,-1
962269241,64
77539620,-1
32025878,317
794642948,678
322633512,234
746891482,8
1199729421,-1
1219866007,129
64298008,-1
390006605,-1
96265667,-1
134221611,-1
441403783,-1
767375501,550
1224300556,-1
237255835,419
279284306,246
295977773,241
520139855,177
577373430,-1
1191052862,666
402399180,339
836262811,-1
1009593411,-1
162427194,392
57942280,-1
957798659,63
199081552,-1
498652710,-1
689031679,138
1164434168,-1
946664621,60
157503009,390
151317525,-1
1039511292,-1
685038687,139
376692401,-1
36393553,314
404338822,-1
747611575,8
559222210,-1
1159460601,657
755613799,547
34252066,366
845919005,572
1095115325,-1
145597104,389
86552987,-1
864245519,578
939813095,595
235352166,-1
1043427771,-1
1207670140,125
805940172,25
940923669,-1
933329028,593
511689022,180
214229865,-1
147443633,389
407350190,-1
1143326960,652
247795355,423
1124798113,106
968012687,-1
187767789,-1
1169395904,-1
761284835,12
725459990,-1
693558869,137
240219997,255
640545141,-1
1036419610,-1
1216104694,127
864404006,578
378341032,457
132569526,-1
1165719073,-1
372517610,-1
733409073,-1
148363588,282
459684640,-1
609800950,-1
659868356,-1
31933165,317
86522249,-1
338893548,-1
322394797,-1
921900866,-1
665002714,145
522083629,-1
675065234,-1
822541486,565
1228539886,-1
1123580766,106
134175466,-1
919739668,-1
380750335,218
506783754,-1
1171729097,-1
126239574,-1
224754756,-1
853653557,-1
590481740,502
581350528,499
289659936,-1
378001783,-1
320079252,235
217914890,-1
27679069,-1
211269186,-1
238795099,255
646545947,330
260906368,-1
1021306091,79
1142430152,111
945488010,-1
220781201,-1
307171170,-1
948464019,-1
305091272,438
141454360,284
1005551487,-1
922377390,54
195346865,-1
757360944,-1
417096943,207
440353702,470
252045506,252
1198199496,124
895634697,586
89362171,-1
529940527,174
675480021,-1
1209177244,-1
422558922,466
856005278,576
973237965,-1
274572070,-1
1213068716,-1
913308889,589
245248155,422
289473615,434
818163585,564
1090550024,97
8154079,-1
264251361,-1
440112362,-1
115976568,373
266843998,426
32513339,-1
41410728,312
1199043082,-1
774067530,552
881513762,42
741613558,-1
1108502318,644
1217992259,672
85584249,349
501893092,-1
356830620,-1
1049642135,85
1157193932,656
688083508,-1
1171110656,-1
353592717,-1
777679828,17
428455790,-1
957215448,-1
891972750,-1
87460021,300
238017322,-1
253898592,424
1109147679,-1
282223538,431
97447481,297
1117388144,-1
332412177,446
115134502,373
745166587,7
36530843,365
68528873,-1
291988590,-1
1003898545,-1
1146044077,111
526915058,489
307639182,-1
163334210,-1
41357228,-1
425023454,205
671103953,525
14658789,321
1058446472,-1
832293063,31
421387546,206
403656185,-1
620868429,-1
196962704,-1
1057603484,-1
1174947915,-1
553007467,-1
511448405,-1
232878265,418
497167783,-1
312782663,-1
5508393,-1
265741465,249
1187190983,-1
38633188,313
775729604,-1
385679217,-1
363413732,-1
496879690,-1
1167618823,-1
922804751,54
36783427,-1
410007180,-1
730871432,-1
763080972,13
395860760,-1
656034108,520
1048337586,85
754901078,547
432180476,-1
539202821,492
1022088499,-1
881819615,-1
802995358,-1
615351406,-1
988855639,608
1007209953,613
349194971,227
335195123,231
715606075,-1
922815546,-1
717080844,3
49885791,-1
546971083,-1
16828417,-1
8765242,-1
840337780,-1
480703120,-1
827562538,-1
291208270,435
777641905,-1
593659879,162
773620016,-1
1057744841,-1
686343076,139
55841388,309
512976259,-1
369038115,-1
1005085378,612
1195466368,-1
835635503,684
1098559542,100
1205875413,-1
1008522734,75
660745347,-1
1223407731,674
1011721486,-1
995612754,-1
695620268,529
40304519,-1
610845204,507
508848720,-1
188884063,271
640629601,-1
314481437,-1
112911993,-1
985924084,-1
607543776,157
157509718,-1
971866103,-1
157298663,280
124173269,289
331833147,446
306781013,-1
497227168,-1
957207770,-1
7313378,-1
1069364747,90
1106395386,644
1104442278,-1
159027417,391
1106619592,-1
622047277,511
374438188,-1
110146299,293
358828007,-1
950012650,-1
560635202,170
578404736,-1
1211944466,-1
487075423,-1
718426174,535
232291837,257
1189216366,-1
742928983,543
720296017,-1
781745249,553
115928692,291
918681536,-1
1127949430,107
657777667,146
873339738,-1
1003693848,-1
422923614,-1
919000691,52
662029528,-1
44956203,-1
793940953,-1
924244394,-1
765739359,-1
1076693099,-1
193807837,-1
459415144,192
292121926,-1
233680372,256
413623565,-1
509255509,-1
406275159,-1
840427973,33
573436411,-1
630988110,513
654402520,147
690424336,528
176149157,276
373459924,220
367519727,-1
351400989,-1
1046117792,-1
489354072,187
1058476466,-1
193996297,269
198598566,268
753375726,-1
1200765302,-1
126157276,382
778775253,-1
634132996,514
161921296,-1
594180620,-1
721771975,-1
1230109619,-1
990293409,70
631397174,-1
136757305,-1
597442520,161
1208410187,125
1030481850,-1
387115565,215
929668262,55
1094037964,-1
589755809,-1
538788486,492
526297028,489
862395408,-1
635745339,-1
1019578018,78
380066704,457
281639104,-1
220836175,414
445220130,198
260286782,-1
571080894,497
737891753,-1
469686965,-1
478886296,-1
27292169,-1
902956108,587
1077232962,-1
976281343,603
84317774,350
428159673,467
916488538,51
1104787687,-1
87279810,-1
811192091,26
860901481,-1
721512872,536
252518389,252
214983468,-1
900066054,-1
745031577,-1
555134824,495
349415476,449
713899048,-1
16370806,-1
730339265,1
285546900,244
613077643,508
5871950,380
881548882,-1
286045882,433
1157518376,113
355473736,-1
222703858,-1
972357030,-1
438874302,-1
606551590,506
48752218,-1
1180807236,-1
729451204,-1
970812071,-1
1130106267,-1
762715586,-1
911795467,588
812637156,27
1076461993,632
1112578012,-1
521805301,-1
494604440,185
97142402,-1
546061959,172
5157457,-1
34733397,-1
513383511,179
1231767333,-1
121974250,-1
671381624,143
75479424,-1
1052023712,627
149342413,-1
631096731,-1
1166352808,116
503864186,181
901578008,48
550253532,-1
315466233,-1
416716155,465
1121622667,647
409539752,463
76067893,303
309783518,-1
736207319,-1
787616976,554
250442914,253
537509721,173
895140250,586
1216733585,672
714905198,-1
1162650521,115
392993702,-1
1006254425,74
1077483239,-1
482536858,479
477280607,-1
353587921,226
489081781,481
1220536620,-1
332421761,446
976689160,-1
1096071798,99
719051260,2
1023251715,618
1042380243,84
1055481242,-1
524555947,-1
444802058,-1
913907858,-1
26538912,-1
1022611897,618
64467757,-1
1009958584,-1
582674865,499
596050406,161
285883094,433
663655444,145
304333558,-1
764681132,-1
228847633,258
542465064,-1
994667743,-1
917976913,-1
972272823,603
281109352,-1
423418926,-1
1194652581,123
1080595339,-1
1220212463,-1
1081518485,635
839764982,33
22083940,-1
1184885633,121
433080648,203
432923310,203
883688771,-1
652250551,519
1110275900,-1
729364459,-1
724561840,-1
364704790,223
1115914703,646
1092363080,-1
550950626,493
1167612417,-1
1022265209,-1
197025700,-1
900307228,587
605740786,158
210460213,-1
882884473,42
409334113,-1
794394782,-1
1198305601,-1
34072279,366
708943386,-1
59881914,308
697249964,-1
518841562,-1
66165373,307
576953466,-1
879642521,41
223108316,415
564566794,-1
792925098,556
493262778,-1
936649426,58
191550721,270
476010869,-1
373348831,220
547766824,-1
138127594,285
646553788,148
227905390,-1
498272244,483
973813865,603
113330526,-1
980082562,605
325014845,233
106294657,-1
948701265,-1
480346964,-1
542077079,-1
284927655,432
324547720,233
1096326449,-1
742056754,542
983027227,69
1197855552,667
632965988,-1
937225478,594
443503060,471
794212021,-1
1202110732,-1
809192188,561
530480959,490
752886279,-1
950913652,61
962586339,64
1175907869,663
1067025373,-1
274481566,-1
1070551619,-1
347319761,-1
5160817,380
322602187,334
157092303,280
639410044,-1
615788627,-1
580117107,164
1125444992,-1
694671927,-1
123162283,328
969398973,66
532674977,-1
1174959486,662
392864293,-1
363842702,223
449238755,-1
981932977,605
1137453563,651
921285826,-1
311451070,440
108998765,293
904402882,587
755255993,-1
1026815732,-1
430747427,-1
827142550,-1
796030949,21
1078610965,-1
894201174,46
891897604,680
823369459,565
952061226,-1
534312651,491
708956420,-1
805855051,-1
34812276,-1
585421651,-1
191968433,-1
429068473,-1
68257972,-1
758156339,-1
243165,-1
337018970,447
959612764,-1
144336515,388
648067383,148
197170228,-1
299783524,437
845321546,34
484573415,480
957335499,63
304078443,239
994263840,-1
308047623,-1
1139962131,-1
277832256,246
790724630,-1
7235203,323
436377775,201
207111440,409
851148115,-1
1103426680,-1
1199555972,-1
1223123770,-1
469217997,190
1118644049,104
140970874,387
192533695,270
213309950,681
311116758,440
195404065,269
1109856646,-1
528206110,489
593176877,-1
1139155238,-1
1094081770,639
850026280,-1
972782623,67
1155872987,113
947631894,-1
313913248,-1
835703827,32
861697359,577
921691750,-1
65683190,-1
938612674,-1
741562622,-1
457966989,-1
310451222,-1
312906668,-1
174664280,680
165472319,393
401822332,211
827967117,-1
1075646821,-1
776344153,552
925450920,-1
1076746735,632
1186897483,-1
857001069,37
932007719,56
826748371,-1
879968660,-1
1179998601,-1
533040954,174
496439311,184
980065366,337
538898887,-1
30135442,367
442246932,199
1145444164,-1
1077119028,633
401709411,-1
1056315404,-1
439039848,-1
1212314502,126
1001391136,-1
743976789,-1
210454728,263
170023963,-1
934790998,57
516491244,178
1018283505,616
11017659,-1
720703276,-1
453047470,194
571467343,-1
795670367,21
1098834643,641
272098311,335
1069208720,90
100322040,296
683930191,-1
1054641458,87
29156211,-1
257616396,425
182951228,-1
450416134,195
887911034,44
494655806,-1
443581905,-1
176005267,276
1032518676,-1
104463975,370
409242394,463
143676811,-1
307514740,-1
1217207533,672
384948628,216
993093913,610
591748203,-1
79439224,351
734758428,-1
1069596549,-1
995363450,-1
1107756452,-1
1233307609,132
1087381924,-1
373750970,-1
596052735,-1
353084032,226
397554780,-1
689829851,-1
596211245,161
187639377,401
156571345,280
1205604589,125
520284012,177
530342741,174
425874319,-1
761070734,-1
240346085,420
486419358,-1
1016374940,-1
638172652,-1
470643995,-1
717324525,3
864817762,578
85115270,349
59928300,357
465287457,-1
473244476,342
741642233,-1
492090075,482
726917082,-1
937476486,-1
194213388,-1
966719498,602
61794653,308
681263154,526
315866754,-1
378384664,-1
409424575,-1
152964833,281
200291914,407
452641693,473
85346064,-1
682467197,139
157906624,390
455906008,474
897646357,47
102986631,-1
53835321,-1
554951851,-1
393406406,-1
320661366,235
72267142,355
508609179,-1
1116158928,-1
471282603,-1
336559931,231
675476475,-1
207081036,264
442230336,471
1195790602,-1
148379961,-1
934993648,594
360269233,452
496327330,-1
347076815,449
290921603,-1
1022397103,-1
153139183,-1
734153682,539
483628836,-1
1112330236,645
25746498,369
993131954,71
168011055,394
766776854,-1
696736958,-1
200877260,267
29767348,367
90746991,-1
752968076,-1
660742774,-1
74694870,-1
447171441,-1
1148655456,-1
390254981,-1
1083058866,-1
389792581,-1
1032103550,82
796887997,22
552782271,494
984341986,-1
224819809,259
808713634,-1
567925836,-1
827036520,-1
1033647152,82
418512274,-1
121756483,374
497300048,184
401713955,211
514960272,-1
614125878,-1
231321297,257
11249504,322
1008633016,-1
1168664904,117
596474080,-1
33498527,316
749881846,-1
682106590,139
141835705,-1
59754921,308
766877144,14
1046416086,625
1098183164,-1
312648418,440
826854923,566
126302038,382
1004964872,74
1143679775,-1
875749807,-1
251425150,253
243624519,421
574628572,166
503381059,181
572406948,-1
1167118014,-1
708730881,-1
1023914083,618
128629107,328
75403866,-1
1069549287,90
828665502,567
569070685,497
951972111,599
929419247,55
1101801766,642
1065144669,-1
712976829,-1
75551704,303
575657270,166
136126851,-1
189267025,402
45220215,311
870728949,-1
927817550,-1
38289122,313
75038276,303
39017844,364
330697551,-1
505319984,181
1145441671,-1
45540546,362
1052240272,86
34917509,-1
251165086,424
62655176,-1
690177370,138
659514341,521
278635506,246
34170845,-1
698919296,-1
107399894,-1
962033399,-1
51807339,-1
951687,325
513501955,486
48912510,360
514240057,486
472817081,-1
193036220,-1
747360950,544
889074525,-1
344662885,448
390969595,460
917397234,52
550099631,-1
490753213,186
875488080,-1
1102521656,101
24000885,-1
394690998,-1
574374501,166
928913866,-1
274480802,-1
1002279610,-1
956201350,-1
130158179,-1
322704271,234
457661666,-1
364205816,223
481181384,-1
841011628,-1
711773830,5
962601334,-1
1131025666,-1
689807604,528
149818750,-1
4273312,-1
162983192,-1
129014236,384
1001226199,-1
705274860,533
1202581134,668
327162510,233
725758572,537
849285849,35
768651867,-1
1180955020,120
289268998,-1
185424229,272
359609594,452
918361308,-1
1119334641,646
1024089624,80
1053170708,-1
46754004,-1
704247830,-1
588913874,501
353268936,-1
579589393,164
400506849,-1
248817807,423
267846870,427
280032360,-1
347604803,449
465306314,-1
439588592,329
85326642,349
653469865,147
67592134,-1
160516456,-1
197092665,-1
614851993,509
810358507,-1
986275639,-1
382161445,458
543713632,-1
277527220,-1
1048748321,85
705577463,533
752235620,-1
651754111,-1
634979975,514
288572297,-1
17266604,376
1201735054,-1
1179151542,-1
744787351,7
561144976,170
682036824,-1
221032910,-1
478591810,-1
736167810,540
137961071,285
469103547,-1
208061323,264
741983400,542
447862792,196
1137765775,651
315717389,441
96935910,-1
171742468,396
231449852,-1
879940872,41
297863818,-1
933843161,57
84638565,349
320807508,443
359826635,452
632352660,-1
1033691657,-1
54632025,359
100562024,296
182638287,400
1019914899,617
699304319,-1
445768797,198
136192402,286
53777500,-1
721365919,-1
390028266,460
646268700,-1
444693606,472
604284757,158
59246298,308
546111855,172
1132950388,-1
189308058,-1
570110732,497
54872587,309
641147059,-1
650722818,-1
1158664046,113
729455378,538
359269984,-1
56433658,-1
337452976,447
205085275,-1
210086829,-1
938735146,-1
505322449,-1
344593782,-1
797877300,-1
407365873,209
196822628,269
548440770,-1
450280565,195
793061643,-1
1067959897,630
1069611443,90
977997718,-1
480047555,188
174132589,397
1062606523,-1
137903147,285
986413904,607
1193208978,-1
1064733878,630
531283779,174
804873884,-1
53395006,-1
165991842,-1
254655586,-1
935462586,-1
402822767,210
923404124,-1
52107729,-1
831542,325
96111140,-1
634101464,151
553480661,-1
1116204035,646
222738122,-1
534048307,-1
1209446776,126
504186337,-1
60134924,357
1112575315,-1
789151738,20
1224372541,-1
711843304,-1
422459086,-1
523619395,176
228935010,-1
449281277,472
1043485124,-1
1102437548,-1
317269120,-1
300170445,-1
318273186,334
189431245,-1
21702078,319
1071356802,90
42325456,-1
970288326,-1
902504771,-1
282491750,245
717341402,-1
174171297,-1
587701545,501
857313837,576
718850017,2
845856932,572
655521063,520
1176000956,663
245800232,422
199210810,-1
390864946,214
96457077,-1
307356722,238
996604035,72
873924763,-1
588232051,-1
542068686,-1
1154333376,655
571957084,-1
747703932,544
639708138,-1
55491638,-1
380025775,218
806006794,-1
1086305109,-1
209639730,263
1216128655,127
616555681,155
746165816,8
537433230,492
46789661,361
195825293,-1
115709829,-1
593074878,-1
232516341,-1
1083063487,94
857742250,-1
633597604,-1
909231783,50
1090581020,97
162534378,392
699934723,-1
139748488,387
188071786,-1
1136230166,-1
476101330,-1
823732932,565
207882668,409
1000734075,-1
403572129,462
72917427,-1
529478233,174
668000468,-1
611804893,-1
458776114,-1
171235661,-1
413105596,208
702259565,-1
949519840,598
714224384,4
737157260,540
81139070,-1
679955195,140
420896715,206
518947230,487
578645687,498
105458573,-1
519244765,-1
958095999,-1
1227147497,-1
972832168,67
357960810,451
207650931,264
773819610,-1
999452614,-1
1205804872,125
819159156,-1
59077623,357
949272101,-1
676555745,-1
1188274904,-1
434994893,-1
825800889,566
198653837,268
38283704,-1
1016673593,-1
1114869955,103
497325998,-1
591231218,-1
261527292,-1
21851070,319
903298553,587
877295336,40
675931900,-1
75107942,352
293727654,-1
1055270508,628
616976279,155
811177544,26
1067872962,-1
979991340,-1
60314496,357
45333868,-1
1104055376,-1
390111097,-1
745790838,-1
142690274,284
1128394359,-1
177473368,275
448710544,196
76657280,-1
8139354,-1
1030774620,-1
9645357,-1
178322777,274
824682909,30
1046273,325
366080022,223
189224647,271
541570912,-1
1190925362,666
47591849,311
468505704,-1
865838745,-1
1179526968,-1
72275743,304
213020025,-1
1000388214,-1
926197727,-1
546048441,-1
603865048,-1
839756865,33
332978579,446
701122247,531
631413574,152
116650344,290
980967400,-1
574408429,-1
128394214,288
250115004,-1
406460305,209
773537902,552
131909837,-1
566716001,-1
335859675,-1
1154827722,-1
1223652130,-1
54456367,-1
154272640,281
901852495,587
265030441,426
216862463,261
853103832,-1
652153480,347
207715512,264
429853528,-1
176944142,275
472396618,-1
908347136,-1
1012994404,-1
1066230471,89
906526832,-1
1170457107,-1
922667663,-1
1218754457,-1
730135978,-1
1020938757,617
648283802,-1
23568857,-1
961293902,64
960968880,-1
551058011,-1
597617053,161
1033883745,-1
488028099,-1
147676902,389
2811033,381
590833720,-1
267747263,-1
145299816,283
635868067,-1
556570117,-1
1013242604,-1
971979679,-1
993001415,610
293013337,-1
1048367348,-1
833733759,-1
123368883,289
321583165,334
826394924,566
180104841,-1
727076239,-1
799326058,-1
136066202,-1
320495455,235
1074241353,-1
246124439,422
118874121,-1
371485246,-1
807730069,-1
641007960,-1
1074043626,-1
77160311,-1
773646225,552
41345714,-1
1059895506,629
130306957,-1
725478253,-1
198367933,406
626835273,153
1110430662,644
419475270,-1
787246286,-1
383103124,-1
222166719,415
544023808,-1
559996839,-1
629081644,513
898306591,-1
866537905,-1
850637667,-1
706663058,134
34951195,-1
1177822932,119
865154390,-1
431885367,-1
887950352,44
625761900,153
243250997,421
317348828,236
1027381971,-1
294465117,-1
736403674,-1
937547203,58
228775446,258
236424727,-1
1031153973,82
234062095,-1
374830937,-1
446701074,-1
956330663,62
184565317,-1
758849273,11
775763353,-1
1138749469,651
124940490,328
965264347,-1
258884581,250
212823576,-1
234085039,-1
1095806153,-1
138042768,-1
487755351,-1
488288480,344
1033222603,-1
535938768,-1
182765356,-1
837237594,-1
511613855,485
885794257,43
302730455,240
178869075,-1
109606,-1
489684523,-1
155216573,390
388984185,214
430919330,-1
422233325,-1
260354491,250
1224220365,674
144993606,-1
704198464,532
437543926,469
1118407589,104
375682399,-1
646758969,148
251921582,252
1065984605,-1
694060689,137
1217967291,-1
1009605431,-1
947405923,-1
121450591,-1
932237415,593
638430829,-1
668225294,524
953167527,599
337611555,-1
322575134,234
520083375,-1
679911673,140
802164874,-1
771672489,15
1076066465,-1
1150715129,-1
809915407,-1
519507267,-1
515112554,179
1214544998,-1
707952568,-1
790186804,-1
263768334,-1
722655288,536
432983703,-1
704725049,-1
1029228727,-1
566179129,-1
113766077,-1
499150342,483
1163026773,658
798781798,-1
671461191,525
1129797768,-1
1010623238,680
955813934,62
1103580896,643
1096780853,99
1042862434,-1
260288862,250
567835208,-1
1132696228,109
119513967,374
1121746630,647
330742012,-1
835320059,32
1178224876,119
1012415516,76
526981216,175
337124251,-1
326261903,-1
243728087,-1
464903886,-1
334098857,-1
986422994,-1
1184343220,121
374391001,-1
1063055180,-1
836264133,569
558498654,-1
962420721,-1
162946890,-1
951570127,61
794276396,21
107639793,-1
394485949,-1
270862536,-1
628878345,-1
923780699,591
38419352,-1
57779018,358
157902533,280
653184071,147
1028693955,620
1172911333,-1
323910030,-1
692905822,529
936105819,594
943571655,596
124293087,328
24313053,-1
650374459,-1
596463839,161
779488130,-1
1131833,325
896021346,-1
161114394,-1
863479938,578
271060898,-1
926613513,-1
520920006,-1
427380498,467
17430372,320
207442073,264
1142447569,652
509121535,-1
1146176289,-1
832804409,31
299244318,-1
478694836,-1
957345191,-1
302099272,240
292237848,-1
577976954,165
443072195,-1
696299929,529
214496849,-1
952016610,-1
848214706,-1
493673299,482
24613232,-1
1048543857,-1
529771356,490
227648607,417
942000839,59
403761996,-1
1141196084,652
854740724,-1
1135084272,-1
1027017992,-1
1159394992,657
71263442,-1
63010757,-1
278397076,429
783980919,332
710030588,-1
869798212,39
1144033135,652
465075555,476
606772756,506
927396684,-1
245679472,254
644394656,-1
1172756710,-1
508538958,-1
649646477,-1
747078105,8
140118280,-1
1170823739,661
912466058,-1
905123980,-1
294105257,242
726518029,537
921113394,590
921360349,53
527302025,175
185127097,-1
693061842,-1
703056933,683
1133325497,678
99718369,-1
619644750,511
90548343,-1
1037303193,-1
757928322,11
690038812,-1
309846325,439
1096712511,640
644265503,-1
454776282,-1
1082407313,-1
1091349420,637
228991794,-1
205160721,-1
625598681,-1
1188494948,-1
552098663,-1
16180213,377
875781329,40
621160066,-1
1151724214,-1
259793066,250
1092114276,638
780719754,553
26159947,-1
993006235,-1
290558112,-1
468189934,-1
722406324,536
1177691858,-1
1142081895,652
1174488260,118
782977357,553
1194450635,-1
877210685,-1
190939668,403
770495800,-1
514202071,179
679836461,140
1187165635,-1
588527993,-1
230631274,684
52052477,-1
238816174,255
940424750,59
180574157,-1
550695417,493
191927158,403
249572815,-1
162708124,-1
744842689,-1
408270155,-1
714805408,-1
516370189,487
651125597,-1
1218454377,-1
719075095,2
857248202,37
1085932784,-1
265125448,-1
210167448,410
1134750824,-1
223289125,-1
8511896,379
365757286,-1
1032399787,-1
280765951,-1
669965313,143
9479853,-1
211078607,-1
854790457,-1
313889057,-1
864882083,38
380978478,-1
249451729,253
1095364409,-1
290523763,-1
476794774,-1
1220181559,129
194980333,269
448170546,-1
375768476,-1
387243225,215
822631215,-1
581467295,678
325265909,444
1032103988,82
692135331,528
16423118,-1
156038978,280
993713020,71
710939793,5
1077918882,-1
152369116,-1
1106099910,-1
750061701,545
1124720211,-1
572359993,-1
123232020,289
729451269,-1
10367939,322
919743458,-1
179320552,398
560452849,-1
754187334,-1
1194240912,-1
397187208,461
526590932,175
1005206680,74
1118715863,646
1054379511,87
759877109,-1
173608654,277
195450784,269
305953986,-1
760630416,-1
439534,-1
353169975,226
663102073,145
964911449,601
146410306,-1
967321042,-1
121189460,374
885602718,-1
332600631,-1
36741548,365
776748642,-1
759418533,-1
590832215,682
1160814625,114
309497989,-1
316693855,236
1139594369,-1
32052142,-1
870325872,39
206279270,265
432656756,-1
624352862,-1
1098323823,100
1081769997,-1
1112843172,-1
288764239,-1
780102453,18
113836531,292
849842506,-1
70458535,-1
648424643,-1
13778114,-1
1144404241,-1
54930732,-1
130237444,-1
741962989,542
88800504,-1
636710052,-1
1103333772,643
514553066,-1
1210641802,670
519345956,487
1038178470,-1
671369696,-1
1215850375,671
991946214,609
1225572865,-1
1228052139,131
1053943691,-1
1015971808,-1
158248251,280
206566866,-1
1014158451,77
239671583,-1
124047585,-1
874307336,582
359798252,-1
544867951,326
771330600,15
217565793,412
383367223,-1
479239174,-1
970159463,-1
184187041,-1
926663918,-1
1180935663,120
1157707647,-1
743094233,543
690604223,528
1093990108,639
605511161,158
534028014,491
5021913,380
1110061441,-1
493833765,482
794337401,-1
1050849735,626
362523435,224
38363655,313
250634878,-1
823537906,565
435689720,-1
974183197,-1
998851490,-1
1110671702,-1
770767650,-1
1133636375,-1
904271971,-1
926723528,-1
88875237,-1
1191738045,666
285412,325
106391442,294
632476156,-1
487722467,-1
160189895,-1
349263176,227
493498701,-1
1171511095,-1
545892203,172
159098370,-1
179267227,398
946255580,-1
1156527335,656
1021960455,618
601145905,-1
1183226833,-1
125536995,-1
367943136,455
265658557,426
85241169,349
40142492,312
356422239,451
838492028,-1
105946864,371
973598462,67
665265872,680
1027227936,-1
268498231,427
537957839,492
919399753,590
52537596,-1
703218840,-1
763882897,549
366686919,-1
581513057,-1
401641649,211
569843534,168
69522839,-1
674555364,-1
2676966,-1
603701569,158
308195658,-1
1165153101,-1
1183612211,-1
815265770,-1
36317415,365
144459695,-1
408581712,463
